fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 386 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 64%    248 of    386 study items found in association
100%    386 of    386 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     697 GO terms are associated with    248 of    386 study items
      85 GO terms found significant (< 0.05=alpha) ( 85 enriched +   0 purified): local bonferroni
      87 GO terms found significant (< 0.05=alpha) ( 87 enriched +   0 purified): local sidak
      86 GO terms found significant (< 0.05=alpha) ( 86 enriched +   0 purified): local holm
     144 GO terms found significant (< 0.05=alpha) (144 enriched +   0 purified): statsmodels fdr_bh
    301 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-28)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0016021	CC	e	integral component of membrane	41/386	13991/269428	1.64e-05	3	41	0.105	0.103	0.104	0.00117	TraesCS1A02G017900, TraesCS1A02G230400, TraesCS1A02G422600, TraesCS1B02G060700, TraesCS1B02G377700, TraesCS1D02G430800, TraesCS2A02G026900, TraesCS2A02G046600, TraesCS2A02G232200, TraesCS2B02G084000, TraesCS2D02G144900, TraesCS2D02G162300, TraesCS2D02G569900, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571200, TraesCS2D02G572600, TraesCS2D02G574200, TraesCS3A02G354800, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3D02G348800, TraesCS4A02G033600, TraesCS4A02G393600, TraesCS4B02G029600, TraesCS4B02G057200, TraesCS5B02G228500, TraesCS5D02G462500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G109300, TraesCS6B02G398300, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G236200, TraesCS7A02G350300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G207300
..GO:0031224	CC	e	intrinsic component of membrane	41/386	14037/269428	1.74e-05	2	41	0.112	0.109	0.11	0.00123	TraesCS1A02G017900, TraesCS1A02G230400, TraesCS1A02G422600, TraesCS1B02G060700, TraesCS1B02G377700, TraesCS1D02G430800, TraesCS2A02G026900, TraesCS2A02G046600, TraesCS2A02G232200, TraesCS2B02G084000, TraesCS2D02G144900, TraesCS2D02G162300, TraesCS2D02G569900, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571200, TraesCS2D02G572600, TraesCS2D02G574200, TraesCS3A02G354800, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3D02G348800, TraesCS4A02G033600, TraesCS4A02G393600, TraesCS4B02G029600, TraesCS4B02G057200, TraesCS5B02G228500, TraesCS5D02G462500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G109300, TraesCS6B02G398300, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G236200, TraesCS7A02G350300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G207300
.GO:0044425	CC	e	membrane part                 	42/386	14977/269428	4.69e-05	1	42	0.301	0.294	0.296	0.00271	TraesCS1A02G017900, TraesCS1A02G230400, TraesCS1A02G422600, TraesCS1B02G060700, TraesCS1B02G377700, TraesCS1D02G430800, TraesCS2A02G026900, TraesCS2A02G046600, TraesCS2A02G232200, TraesCS2B02G084000, TraesCS2D02G144900, TraesCS2D02G162300, TraesCS2D02G569900, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571200, TraesCS2D02G572600, TraesCS2D02G574200, TraesCS3A02G354800, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3D02G348800, TraesCS4A02G033600, TraesCS4A02G393600, TraesCS4B02G029600, TraesCS4B02G057200, TraesCS5B02G228500, TraesCS5D02G462500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G109300, TraesCS6B02G398300, TraesCS6D02G374400, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G236200, TraesCS7A02G350300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G207300
.GO:0016020	CC	e	membrane                      	43/386	15918/269428	7.99e-05	1	43	0.513	0.501	0.504	0.00443	TraesCS1A02G017900, TraesCS1A02G230400, TraesCS1A02G422600, TraesCS1B02G060700, TraesCS1B02G377700, TraesCS1D02G430800, TraesCS2A02G026900, TraesCS2A02G046600, TraesCS2A02G232200, TraesCS2B02G084000, TraesCS2D02G162300, TraesCS2D02G569900, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571200, TraesCS2D02G572600, TraesCS2D02G574200, TraesCS3A02G354800, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3D02G348800, TraesCS4A02G033600, TraesCS4A02G331100, TraesCS4A02G393600, TraesCS4B02G029600, TraesCS4B02G057200, TraesCS5B02G228500, TraesCS5D02G462500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G058300, TraesCS6B02G109300, TraesCS6B02G398300, TraesCS6D02G374400, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G236200, TraesCS7A02G350300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G207300
..GO:0005956	CC	e	protein kinase CK2 complex    	1/386	11/269428	0.0156	3	1	1	1	1	0.468	TraesCS2A02G245100
.....GO:0009534	CC	e	chloroplast thylakoid         	2/386	162/269428	0.023	6	2	1	1	1	0.62	TraesCS2D02G572300, TraesCS6B02G109300
....GO:0031976	CC	e	plastid thylakoid             	2/386	162/269428	0.023	5	2	1	1	1	0.62	TraesCS2D02G572300, TraesCS6B02G109300
...GO:0009331	CC	e	glycerol-3-phosphate dehydrogenase complex	1/386	17/269428	0.0241	4	1	1	1	1	0.645	TraesCS2B02G084200
...GO:0000015	CC	e	phosphopyruvate hydratase complex	1/386	18/269428	0.0255	5	1	1	1	1	0.663	TraesCS5A02G014400
....GO:0005788	CC	e	endoplasmic reticulum lumen   	1/386	18/269428	0.0255	5	1	1	1	1	0.663	TraesCS6B02G058300
...GO:0043231	CC	e	intracellular membrane-bounded organelle	22/386	9524/269428	0.0268	4	22	1	1	1	0.682	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2A02G105900, TraesCS2B02G084200, TraesCS2D02G145300, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS4A02G421900, TraesCS6B02G109300, TraesCS6B02G302400, TraesCS6B02G387000, TraesCS6D02G255200, TraesCS6D02G374400, TraesCS7D02G263800, TraesCSU02G002300
..GO:1990204	CC	e	oxidoreductase complex        	2/386	179/269428	0.0276	3	2	1	1	1	0.696	TraesCS2B02G084200, TraesCS6D02G374400
....GO:0005829	CC	e	cytosol                       	4/386	789/269428	0.0277	4	4	1	1	1	0.696	TraesCS4A02G230500, TraesCS4B02G085400, TraesCS4D02G083500, TraesCS6B02G387000
....GO:0005739	CC	e	mitochondrion                 	4/386	860/269428	0.0362	5	4	1	1	1	0.829	TraesCS2B02G084200, TraesCS6B02G302400, TraesCS6D02G255200, TraesCS6D02G374400
..GO:0043227	CC	e	membrane-bounded organelle    	22/386	9655/269428	0.0378	2	22	1	1	1	0.856	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2A02G105900, TraesCS2B02G084200, TraesCS2D02G145300, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS4A02G421900, TraesCS6B02G109300, TraesCS6B02G302400, TraesCS6B02G387000, TraesCS6D02G255200, TraesCS6D02G374400, TraesCS7D02G263800, TraesCSU02G002300
..GO:1902494	CC	e	catalytic complex             	4/386	877/269428	0.0385	2	4	1	1	1	0.865	TraesCS2B02G084200, TraesCS2D02G145300, TraesCS5A02G014400, TraesCS6D02G374400
....GO:0005634	CC	e	nucleus                       	14/386	5685/269428	0.0485	5	14	1	1	1	1	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G145300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS4A02G373100, TraesCS4A02G421900, TraesCS7D02G263800, TraesCSU02G002300
GO:0003674	MF	e	molecular_function            	230/386	62903/269428	2.54e-52	0	230	1.63e-48	1.59e-48	1.63e-48	1.63e-48	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G088600, TraesCS1A02G122500, TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G422600, TraesCS1A02G422900, TraesCS1A02G445500, TraesCS1A02G445600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1B02G377700, TraesCS1B02G454200, TraesCS1B02G456700, TraesCS1D02G090000, TraesCS1D02G120000, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS1D02G363300, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G033600, TraesCS2A02G046600, TraesCS2A02G058300, TraesCS2A02G105900, TraesCS2A02G107000, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G121200, TraesCS2A02G236200, TraesCS2A02G245100, TraesCS2A02G322500, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G084200, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2B02G519100, TraesCS2D02G006500, TraesCS2D02G055000, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G144900, TraesCS2D02G145300, TraesCS2D02G162300, TraesCS2D02G568200, TraesCS2D02G568300, TraesCS2D02G568600, TraesCS2D02G569900, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G571900, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS2D02G572700, TraesCS2D02G573300, TraesCS3A02G039200, TraesCS3A02G056000, TraesCS3A02G058100, TraesCS3A02G131200, TraesCS3A02G204800, TraesCS3A02G209800, TraesCS3A02G309000, TraesCS3A02G309100, TraesCS3A02G354800, TraesCS3A02G480200, TraesCS3A02G481600, TraesCS3A02G483000, TraesCS3A02G483100, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G015000, TraesCS3B02G129900, TraesCS3B02G152200, TraesCS3B02G240200, TraesCS3B02G282400, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3B02G547300, TraesCS3D02G104500, TraesCS3D02G260300, TraesCS3D02G326200, TraesCS3D02G348800, TraesCS3D02G415400, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS3D02G475000, TraesCS3D02G475100, TraesCS3D02G478000, TraesCS3D02G493700, TraesCS4A02G033600, TraesCS4A02G106300, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4A02G308600, TraesCS4A02G331100, TraesCS4A02G331600, TraesCS4A02G363900, TraesCS4A02G373100, TraesCS4A02G393500, TraesCS4A02G414800, TraesCS4A02G421900, TraesCS4A02G437200, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G454800, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS4A02G486800, TraesCS4A02G490700, TraesCS4A02G491400, TraesCS4B02G029600, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G059100, TraesCS4B02G059300, TraesCS4B02G085400, TraesCS4B02G297300, TraesCS4B02G356800, TraesCS4B02G382100, TraesCS4B02G382200, TraesCS4B02G382300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800, TraesCS4D02G083500, TraesCS4D02G296200, TraesCS4D02G326400, TraesCS5A02G003600, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G286100, TraesCS5A02G317600, TraesCS5A02G321300, TraesCS5A02G455800, TraesCS5A02G533800, TraesCS5B02G228500, TraesCS5D02G004400, TraesCS5D02G105100, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS5D02G408200, TraesCS5D02G462500, TraesCS5D02G502400, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G283500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6A02G406500, TraesCS6B02G007300, TraesCS6B02G009600, TraesCS6B02G058300, TraesCS6B02G063900, TraesCS6B02G080000, TraesCS6B02G104100, TraesCS6B02G114200, TraesCS6B02G137100, TraesCS6B02G137500, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6B02G387000, TraesCS6D02G255200, TraesCS6D02G264000, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS6D02G377900, TraesCS6D02G389600, TraesCS6D02G392700, TraesCS6D02G392900, TraesCS7A02G005400, TraesCS7A02G013400, TraesCS7A02G034300, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G040400, TraesCS7A02G042100, TraesCS7A02G056200, TraesCS7A02G236200, TraesCS7A02G241100, TraesCS7A02G246700, TraesCS7A02G340300, TraesCS7A02G350300, TraesCS7A02G392800, TraesCS7A02G427100, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G510200, TraesCS7A02G567500, TraesCS7B02G013200, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G006100, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G030800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G073400, TraesCS7D02G161100, TraesCS7D02G207300, TraesCS7D02G263800, TraesCS7D02G354100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCS7D02G546600, TraesCS7D02G549500, TraesCSU02G002300, TraesCSU02G007800, TraesCSU02G141500
.GO:0005488	MF	e	binding                       	176/386	43977/269428	2.47e-41	1	176	1.59e-37	1.55e-37	1.59e-37	7.94e-38	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G088600, TraesCS1A02G122500, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G422600, TraesCS1A02G445500, TraesCS1A02G445600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G107600, TraesCS1B02G374900, TraesCS1B02G456700, TraesCS1D02G090000, TraesCS1D02G363300, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G033600, TraesCS2A02G058300, TraesCS2A02G107000, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G121200, TraesCS2A02G322500, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G145300, TraesCS2D02G162300, TraesCS2D02G568300, TraesCS2D02G568600, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G571900, TraesCS2D02G572600, TraesCS2D02G572700, TraesCS3A02G039200, TraesCS3A02G056000, TraesCS3A02G058100, TraesCS3A02G204800, TraesCS3A02G209800, TraesCS3A02G309000, TraesCS3A02G309100, TraesCS3A02G354800, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G015000, TraesCS3B02G129900, TraesCS3B02G152200, TraesCS3B02G240200, TraesCS3B02G282400, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3D02G104500, TraesCS3D02G260300, TraesCS3D02G348800, TraesCS3D02G415400, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS4A02G106300, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4A02G308600, TraesCS4A02G331100, TraesCS4A02G331600, TraesCS4A02G363900, TraesCS4A02G373100, TraesCS4A02G393500, TraesCS4A02G414800, TraesCS4A02G421900, TraesCS4A02G437200, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G454800, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS4A02G486800, TraesCS4A02G490700, TraesCS4A02G491400, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G059100, TraesCS4B02G059300, TraesCS4B02G085400, TraesCS4B02G297300, TraesCS4B02G382100, TraesCS4B02G382200, TraesCS4B02G382300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800, TraesCS4D02G083500, TraesCS4D02G296200, TraesCS4D02G326400, TraesCS5A02G003600, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G286100, TraesCS5A02G317600, TraesCS5A02G321300, TraesCS5A02G455800, TraesCS5A02G533800, TraesCS5D02G004400, TraesCS5D02G105100, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS5D02G462500, TraesCS5D02G502400, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G007300, TraesCS6B02G009600, TraesCS6B02G058300, TraesCS6B02G063900, TraesCS6B02G080000, TraesCS6B02G104100, TraesCS6B02G114200, TraesCS6B02G137100, TraesCS6B02G137500, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G375700, TraesCS6D02G377900, TraesCS6D02G392700, TraesCS6D02G392900, TraesCS7A02G005400, TraesCS7A02G013400, TraesCS7A02G034300, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G042100, TraesCS7A02G340300, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G006100, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G030800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G263800, TraesCS7D02G354100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCS7D02G546600, TraesCS7D02G549500, TraesCSU02G002300, TraesCSU02G007800, TraesCSU02G141500
..GO:0043167	MF	e	ion binding                   	110/386	20635/269428	3.67e-34	2	110	2.36e-30	2.3e-30	2.36e-30	7.86e-31	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G088600, TraesCS1A02G122500, TraesCS1A02G422600, TraesCS1A02G445600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G107600, TraesCS1B02G456700, TraesCS1D02G090000, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2A02G107600, TraesCS2A02G121200, TraesCS2A02G322500, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G162300, TraesCS2D02G568600, TraesCS2D02G570300, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G571900, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G282400, TraesCS3B02G481000, TraesCS3D02G104500, TraesCS3D02G415400, TraesCS3D02G438600, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4A02G308600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G414800, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G085400, TraesCS4B02G382300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800, TraesCS4D02G083500, TraesCS5A02G003600, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G286100, TraesCS5A02G317600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS5D02G462500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6D02G375700, TraesCS6D02G377900, TraesCS6D02G392700, TraesCS7A02G013400, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G007800, TraesCSU02G141500
.GO:0003824	MF	e	catalytic activity            	128/386	30469/269428	3.95e-30	1	128	2.54e-26	2.48e-26	2.54e-26	6.35e-27	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G088600, TraesCS1A02G122500, TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G422600, TraesCS1A02G422900, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G060700, TraesCS1B02G107600, TraesCS1B02G377700, TraesCS1B02G454200, TraesCS1B02G456700, TraesCS1D02G090000, TraesCS1D02G120000, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS1D02G430800, TraesCS2A02G026600, TraesCS2A02G033600, TraesCS2A02G105900, TraesCS2A02G107000, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G121200, TraesCS2A02G236200, TraesCS2A02G322500, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G084200, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2B02G519100, TraesCS2D02G006500, TraesCS2D02G055000, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G145300, TraesCS2D02G568200, TraesCS2D02G568300, TraesCS2D02G569900, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS2D02G573300, TraesCS3A02G039200, TraesCS3A02G131200, TraesCS3A02G480200, TraesCS3A02G481600, TraesCS3A02G483000, TraesCS3A02G483100, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3B02G547300, TraesCS3D02G104500, TraesCS3D02G260300, TraesCS3D02G326200, TraesCS3D02G438600, TraesCS3D02G475000, TraesCS3D02G475100, TraesCS3D02G478000, TraesCS3D02G493700, TraesCS4A02G033600, TraesCS4A02G106300, TraesCS4A02G230500, TraesCS4A02G308600, TraesCS4A02G331100, TraesCS4A02G331600, TraesCS4B02G059100, TraesCS4B02G085400, TraesCS4B02G297300, TraesCS4B02G356800, TraesCS4B02G382300, TraesCS4D02G083500, TraesCS4D02G296200, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS5A02G157200, TraesCS5A02G286100, TraesCS5A02G317600, TraesCS5A02G455800, TraesCS5D02G187500, TraesCS5D02G408200, TraesCS5D02G462500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G283500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6B02G063900, TraesCS6B02G080000, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6B02G387000, TraesCS6D02G255200, TraesCS6D02G264000, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS6D02G377900, TraesCS6D02G389600, TraesCS7A02G013400, TraesCS7A02G040400, TraesCS7A02G056200, TraesCS7A02G236200, TraesCS7A02G241100, TraesCS7A02G246700, TraesCS7A02G392800, TraesCS7A02G427100, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G510200, TraesCS7B02G013200, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G073400, TraesCS7D02G161100, TraesCS7D02G207300
..GO:0097159	MF	e	organic cyclic compound binding	108/386	24684/269428	2.47e-26	2	108	1.59e-22	1.55e-22	1.59e-22	2.27e-23	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G122500, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G422600, TraesCS1A02G445500, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G374900, TraesCS1B02G456700, TraesCS1D02G363300, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G322500, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G568600, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G481000, TraesCS3D02G104500, TraesCS3D02G438600, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G373100, TraesCS4A02G393500, TraesCS4A02G414800, TraesCS4A02G421900, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS4B02G297300, TraesCS4B02G382300, TraesCS4D02G296200, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G317600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS5D02G462500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G007300, TraesCS6B02G058300, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G137100, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G375700, TraesCS6D02G377900, TraesCS6D02G392700, TraesCS6D02G392900, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G263800, TraesCS7D02G354100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G002300, TraesCSU02G141500
