GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0006535	BP	e	cysteine biosynthetic process from serine	1/229	38/269428	0.0318	11	1	1	1	1	0.551	TraesCS1A02G353800
GO:0000959	BP	e	mitochondrial RNA metabolic process	1/229	40/269428	0.0334	7	1	1	1	1	0.576	TraesCSU02G115400
GO:0015995	BP	e	chlorophyll biosynthetic process	1/229	41/269428	0.0343	7	1	1	1	1	0.587	TraesCS3B02G574300
GO:0019344	BP	e	cysteine biosynthetic process 	1/229	42/269428	0.0351	10	1	1	1	1	0.598	TraesCS1A02G353800
GO:0048586	BP	e	regulation of long-day photoperiodism, flowering	1/229	42/269428	0.0351	7	1	1	1	1	0.598	TraesCS2D02G079600
GO:0016310	BP	e	phosphorylation               	10/229	5835/269428	0.0354	5	10	1	1	1	0.602	TraesCS2B02G011400, TraesCS3A02G001500, TraesCS3D02G022600, TraesCS4B02G050200, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535400, TraesCS6B02G113200, TraesCS7A02G523000
GO:0006790	BP	e	sulfur compound metabolic process	2/229	348/269428	0.0358	3	2	1	1	1	0.604	TraesCS1A02G353800, TraesCS4D02G259000
GO:0009738	BP	e	abscisic acid-activated signaling pathway	1/229	43/269428	0.0359	6	1	1	1	1	0.604	TraesCS2A02G199300
GO:0015977	BP	e	carbon fixation               	1/229	43/269428	0.0359	3	1	1	1	1	0.604	TraesCS3D02G150500
GO:0006534	BP	e	cysteine metabolic process    	1/229	44/269428	0.0367	9	1	1	1	1	0.613	TraesCS1A02G353800
GO:0006814	BP	e	sodium ion transport          	1/229	44/269428	0.0367	7	1	1	1	1	0.613	TraesCS5A02G100600
GO:0015718	BP	e	monocarboxylic acid transport 	1/229	45/269428	0.0375	8	1	1	1	1	0.622	TraesCS1D02G200000
GO:0071478	BP	e	cellular response to radiation	1/229	46/269428	0.0384	5	1	1	1	1	0.632	TraesCS4A02G315700
GO:0042435	BP	e	indole-containing compound biosynthetic process	1/229	48/269428	0.04	5	1	1	1	1	0.651	TraesCS2A02G562400
GO:0009147	BP	e	pyrimidine nucleoside triphosphate metabolic process	1/229	48/269428	0.04	8	1	1	1	1	0.651	TraesCS4B02G278200
GO:0006464	BP	e	cellular protein modification process	12/229	7545/269428	0.0404	6	12	1	1	1	0.654	TraesCS2B02G011400, TraesCS3A02G001500, TraesCS3A02G204000, TraesCS3D02G004600, TraesCS3D02G022600, TraesCS4B02G050200, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535400, TraesCS6B02G189300, TraesCS6B02G404500, TraesCS7A02G523000
GO:0036211	BP	e	protein modification process  	12/229	7545/269428	0.0404	5	12	1	1	1	0.654	TraesCS2B02G011400, TraesCS3A02G001500, TraesCS3A02G204000, TraesCS3D02G004600, TraesCS3D02G022600, TraesCS4B02G050200, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535400, TraesCS6B02G189300, TraesCS6B02G404500, TraesCS7A02G523000
GO:0006979	BP	e	response to oxidative stress  	3/229	886/269428	0.0406	3	3	1	1	1	0.655	TraesCS1D02G096300, TraesCS6A02G047500, TraesCS6B02G063400
GO:0009637	BP	e	response to blue light        	1/229	54/269428	0.0449	5	1	1	1	1	0.719	TraesCS4A02G315700
GO:0006631	BP	e	fatty acid metabolic process  	2/229	400/269428	0.046	7	2	1	1	1	0.736	TraesCS1D02G042100, TraesCS5B02G102000
GO:0009744	BP	e	response to sucrose           	1/229	58/269428	0.0481	6	1	1	1	1	0.763	TraesCS7D02G032700
GO:0043412	BP	e	macromolecule modification    	12/229	7971/269428	0.0495	4	12	1	1	1	0.779	TraesCS2B02G011400, TraesCS3A02G001500, TraesCS3A02G204000, TraesCS3D02G004600, TraesCS3D02G022600, TraesCS4B02G050200, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535400, TraesCS6B02G189300, TraesCS6B02G404500, TraesCS7A02G523000
GO:0005575	CC	e	cellular_component            	87/229	31778/269428	2.23e-24	0	87	1.43e-20	1.39e-20	1.43e-20	4.77e-21	TraesCS1A02G030000, TraesCS1A02G277100, TraesCS1A02G300200, TraesCS1A02G326100, TraesCS1A02G353800, TraesCS1A02G406500, TraesCS1B02G308500, TraesCS1B02G310300, TraesCS1B02G436700, TraesCS1D02G042100, TraesCS1D02G096300, TraesCS1D02G200000, TraesCS1D02G312800, TraesCS2A02G009300, TraesCS2A02G031600, TraesCS2A02G105400, TraesCS2A02G144800, TraesCS2A02G199300, TraesCS2A02G247300, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G562400, TraesCS2A02G563100, TraesCS2B02G013000, TraesCS2B02G050600, TraesCS2B02G603000, TraesCS2B02G623400, TraesCS2D02G009100, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3A02G434400, TraesCS3B02G024000, TraesCS3B02G470200, TraesCS3B02G574300, TraesCS3D02G010700, TraesCS3D02G022400, TraesCS4A02G257400, TraesCS4A02G286600, TraesCS4A02G287900, TraesCS4A02G301600, TraesCS4A02G315700, TraesCS4B02G050200, TraesCS4B02G262900, TraesCS4B02G286300, TraesCS4D02G105300, TraesCS4D02G364400, TraesCS5A02G100600, TraesCS5A02G166100, TraesCS5A02G308600, TraesCS5A02G332300, TraesCS5A02G365400, TraesCS5A02G499300, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5B02G516600, TraesCS5B02G531900, TraesCS5D02G170700, TraesCS5D02G338200, TraesCS5D02G452000, TraesCS6A02G001000, TraesCS6A02G009200, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G071600, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G197100, TraesCS6B02G342400, TraesCS6B02G389200, TraesCS6D02G060200, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G206400, TraesCS7A02G422400, TraesCS7A02G523000, TraesCS7B02G026100, TraesCS7B02G479700, TraesCS7D02G032700, TraesCS7D02G124600, TraesCS7D02G130800, TraesCS7D02G375100, TraesCS7D02G419300, TraesCSU02G039800, TraesCSU02G115400, TraesCSU02G207500
GO:0009507	CC	e	chloroplast                   	22/229	1953/269428	4.68e-18	6	22	3e-14	2.93e-14	3e-14	5.01e-15	TraesCS1A02G326100, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G448400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4D02G105300, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G124600
GO:0009536	CC	e	plastid                       	22/229	2012/269428	8.65e-18	5	22	5.55e-14	5.41e-14	5.55e-14	7.94e-15	TraesCS1A02G326100, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G448400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4D02G105300, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G124600
GO:0044464	CC	e	cell part                     	52/229	16810/269428	3.63e-16	1	52	2.33e-12	2.28e-12	2.33e-12	2.92e-13	TraesCS1A02G030000, TraesCS1A02G300200, TraesCS1A02G326100, TraesCS1A02G353800, TraesCS1A02G406500, TraesCS1B02G308500, TraesCS1B02G310300, TraesCS1B02G436700, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G031600, TraesCS2A02G144800, TraesCS2A02G199300, TraesCS2A02G247300, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G562400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3A02G434400, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4B02G050200, TraesCS4B02G286300, TraesCS4D02G105300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5B02G516600, TraesCS5B02G531900, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G342400, TraesCS6B02G389200, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G206400, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G032700, TraesCS7D02G124600, TraesCS7D02G419300, TraesCSU02G039800, TraesCSU02G115400
GO:0044444	CC	e	cytoplasmic part              	33/229	7098/269428	3.51e-15	3	33	2.25e-11	2.2e-11	2.25e-11	2.25e-12	TraesCS1A02G030000, TraesCS1A02G326100, TraesCS1A02G406500, TraesCS1B02G308500, TraesCS1B02G436700, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G031600, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G562400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4B02G286300, TraesCS4D02G105300, TraesCS5B02G531900, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G342400, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G124600, TraesCSU02G115400
GO:0044424	CC	e	intracellular part            	47/229	15245/269428	1.45e-14	2	47	9.31e-11	9.07e-11	9.29e-11	8.46e-12	TraesCS1A02G030000, TraesCS1A02G326100, TraesCS1A02G353800, TraesCS1A02G406500, TraesCS1B02G308500, TraesCS1B02G436700, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G031600, TraesCS2A02G144800, TraesCS2A02G247300, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G562400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3A02G434400, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4B02G286300, TraesCS4D02G105300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5B02G516600, TraesCS5B02G531900, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G342400, TraesCS6B02G389200, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G206400, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G032700, TraesCS7D02G124600, TraesCSU02G039800, TraesCSU02G115400
GO:0043229	CC	e	intracellular organelle       	39/229	11050/269428	5.77e-14	3	39	3.71e-10	3.61e-10	3.7e-10	2.9e-11	TraesCS1A02G326100, TraesCS1A02G406500, TraesCS1B02G436700, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G144800, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3A02G434400, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4B02G286300, TraesCS4D02G105300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5B02G531900, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G342400, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G206400, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G032700, TraesCS7D02G124600, TraesCSU02G039800, TraesCSU02G115400
GO:0043226	CC	e	organelle                     	39/229	11056/269428	5.87e-14	1	39	3.77e-10	3.68e-10	3.76e-10	2.9e-11	TraesCS1A02G326100, TraesCS1A02G406500, TraesCS1B02G436700, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G144800, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3A02G434400, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4B02G286300, TraesCS4D02G105300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5B02G531900, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G342400, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G206400, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G032700, TraesCS7D02G124600, TraesCSU02G039800, TraesCSU02G115400
GO:0043227	CC	e	membrane-bounded organelle    	35/229	9655/269428	6.26e-13	2	35	4.02e-09	3.92e-09	4.01e-09	2.85e-10	TraesCS1A02G326100, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G144800, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3A02G434400, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4D02G105300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G342400, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G206400, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G032700, TraesCS7D02G124600, TraesCSU02G039800, TraesCSU02G115400
GO:0043231	CC	e	intracellular membrane-bounded organelle	34/229	9524/269428	2.11e-12	4	34	1.36e-08	1.32e-08	1.35e-08	8.47e-10	TraesCS1A02G326100, TraesCS1D02G200000, TraesCS2A02G009300, TraesCS2A02G144800, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3A02G434400, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS4A02G315700, TraesCS4D02G105300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G342400, TraesCS7A02G108600, TraesCS7A02G126700, TraesCS7A02G422400, TraesCS7B02G026100, TraesCS7D02G032700, TraesCS7D02G124600, TraesCSU02G039800, TraesCSU02G115400
GO:0016020	CC	e	membrane                      	43/229	15918/269428	1.72e-11	1	43	1.1e-07	1.08e-07	1.1e-07	5.81e-09	TraesCS1A02G030000, TraesCS1A02G277100, TraesCS1A02G300200, TraesCS1B02G308500, TraesCS1B02G310300, TraesCS1D02G042100, TraesCS1D02G200000, TraesCS1D02G312800, TraesCS2A02G105400, TraesCS2A02G199300, TraesCS2B02G013000, TraesCS2B02G603000, TraesCS2D02G009100, TraesCS2D02G525700, TraesCS3B02G024000, TraesCS3B02G470200, TraesCS3B02G574300, TraesCS3D02G010700, TraesCS4A02G257400, TraesCS4A02G286600, TraesCS4A02G287900, TraesCS4A02G301600, TraesCS4B02G050200, TraesCS4B02G262900, TraesCS5A02G100600, TraesCS5A02G308600, TraesCS5A02G332300, TraesCS5A02G365400, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5B02G516600, TraesCS5D02G338200, TraesCS6A02G001000, TraesCS6B02G071600, TraesCS6B02G113200, TraesCS6D02G060200, TraesCS7A02G108600, TraesCS7A02G206400, TraesCS7A02G523000, TraesCS7D02G130800, TraesCS7D02G375100, TraesCSU02G039800, TraesCSU02G207500
GO:0044434	CC	e	chloroplast part              	13/229	1169/269428	4.13e-11	5	13	2.65e-07	2.59e-07	2.65e-07	1.33e-08	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS1D02G200000, TraesCS2A02G448400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS7A02G108600
GO:0044435	CC	e	plastid part                  	13/229	1195/269428	5.4e-11	4	13	3.47e-07	3.38e-07	3.46e-07	1.65e-08	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS1D02G200000, TraesCS2A02G448400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS7A02G108600
GO:0044436	CC	e	thylakoid part                	9/229	797/269428	3.78e-08	3	9	0.000243	0.000237	0.000242	8.68e-06	TraesCS1A02G030000, TraesCS1A02G326100, TraesCS1B02G308500, TraesCS2A02G247300, TraesCS3B02G574300, TraesCS5B02G516600, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS7A02G108600
GO:0044425	CC	e	membrane part                 	34/229	14977/269428	1.96e-07	1	34	0.00126	0.00123	0.00126	4.2e-05	TraesCS1A02G030000, TraesCS1A02G277100, TraesCS1A02G326100, TraesCS1D02G312800, TraesCS2A02G105400, TraesCS2A02G247300, TraesCS2B02G013000, TraesCS2B02G603000, TraesCS2D02G525700, TraesCS3B02G024000, TraesCS3B02G470200, TraesCS3D02G010700, TraesCS4A02G257400, TraesCS4A02G286600, TraesCS4A02G301600, TraesCS4B02G050200, TraesCS4B02G262900, TraesCS5A02G308600, TraesCS5A02G365400, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5B02G516600, TraesCS5D02G338200, TraesCS6A02G001000, TraesCS6A02G009200, TraesCS6B02G071600, TraesCS6D02G060200, TraesCS7A02G108600, TraesCS7A02G206400, TraesCS7A02G523000, TraesCS7D02G130800, TraesCS7D02G375100, TraesCSU02G039800, TraesCSU02G207500
GO:0005622	CC	e	intracellular                 	9/229	1451/269428	5.26e-06	2	9	0.0338	0.0329	0.0336	0.000888	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G050200, TraesCS4B02G286300, TraesCS5A02G166100, TraesCS5D02G170700, TraesCS6B02G389200
GO:0031976	CC	e	plastid thylakoid             	4/229	162/269428	1.26e-05	5	4	0.0813	0.0792	0.0806	0.00153	TraesCS2A02G563100, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS6B02G113200
GO:0009534	CC	e	chloroplast thylakoid         	4/229	162/269428	1.26e-05	6	4	0.0813	0.0792	0.0806	0.00153	TraesCS2A02G563100, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS6B02G113200
GO:0016021	CC	e	integral component of membrane	29/229	13991/269428	1.47e-05	3	29	0.0942	0.0918	0.0934	0.00163	TraesCS1A02G030000, TraesCS1A02G277100, TraesCS1D02G312800, TraesCS2A02G105400, TraesCS2B02G013000, TraesCS2B02G603000, TraesCS2D02G525700, TraesCS3B02G024000, TraesCS3B02G470200, TraesCS3D02G010700, TraesCS4A02G257400, TraesCS4A02G286600, TraesCS4A02G301600, TraesCS4B02G050200, TraesCS4B02G262900, TraesCS5A02G308600, TraesCS5A02G365400, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5D02G338200, TraesCS6A02G001000, TraesCS6B02G071600, TraesCS6D02G060200, TraesCS7A02G206400, TraesCS7A02G523000, TraesCS7D02G130800, TraesCS7D02G375100, TraesCSU02G039800, TraesCSU02G207500
GO:0031224	CC	e	intrinsic component of membrane	29/229	14037/269428	1.51e-05	2	29	0.0968	0.0944	0.096	0.00163	TraesCS1A02G030000, TraesCS1A02G277100, TraesCS1D02G312800, TraesCS2A02G105400, TraesCS2B02G013000, TraesCS2B02G603000, TraesCS2D02G525700, TraesCS3B02G024000, TraesCS3B02G470200, TraesCS3D02G010700, TraesCS4A02G257400, TraesCS4A02G286600, TraesCS4A02G301600, TraesCS4B02G050200, TraesCS4B02G262900, TraesCS5A02G308600, TraesCS5A02G365400, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5D02G338200, TraesCS6A02G001000, TraesCS6B02G071600, TraesCS6D02G060200, TraesCS7A02G206400, TraesCS7A02G523000, TraesCS7D02G130800, TraesCS7D02G375100, TraesCSU02G039800, TraesCSU02G207500
GO:0034357	CC	e	photosynthetic membrane       	5/229	428/269428	3.71e-05	4	5	0.238	0.232	0.236	0.00338	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS3B02G574300, TraesCS6B02G113200, TraesCS7A02G108600
GO:0042651	CC	e	thylakoid membrane            	5/229	428/269428	3.71e-05	5	5	0.238	0.232	0.236	0.00338	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS3B02G574300, TraesCS6B02G113200, TraesCS7A02G108600
GO:0044446	CC	e	intracellular organelle part  	15/229	5177/269428	4.5e-05	3	15	0.289	0.282	0.286	0.00396	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS1D02G200000, TraesCS2A02G448400, TraesCS2A02G562400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS7A02G108600
GO:0044422	CC	e	organelle part                	15/229	5185/269428	4.58e-05	1	15	0.294	0.287	0.291	0.00397	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS1D02G200000, TraesCS2A02G448400, TraesCS2A02G562400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS3B02G574300, TraesCS3D02G022400, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G113200, TraesCS7A02G108600
GO:0009579	CC	e	thylakoid                     	5/229	460/269428	5.21e-05	3	5	0.335	0.326	0.331	0.00429	TraesCS2A02G448400, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS6B02G113200
GO:0009570	CC	e	chloroplast stroma            	5/229	527/269428	9.84e-05	6	5	0.632	0.616	0.624	0.00736	TraesCS2A02G448400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS3D02G022400
GO:0009532	CC	e	plastid stroma                	5/229	530/269428	0.000101	5	5	0.649	0.633	0.64	0.00738	TraesCS2A02G448400, TraesCS2A02G563100, TraesCS2B02G050600, TraesCS2B02G623400, TraesCS3D02G022400
GO:0005576	CC	e	extracellular region          	8/229	1696/269428	0.000118	1	8	0.759	0.74	0.748	0.00808	TraesCS1A02G300200, TraesCS1B02G310300, TraesCS1D02G096300, TraesCS5A02G499300, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS7B02G479700, TraesCS7D02G419300
GO:0031984	CC	e	organelle subcompartment      	4/229	299/269428	0.000136	4	4	0.876	0.854	0.863	0.00912	TraesCS2A02G563100, TraesCS2B02G623400, TraesCS2D02G525700, TraesCS6B02G113200
GO:0032991	CC	e	protein-containing complex    	14/229	5114/269428	0.000145	1	14	0.932	0.909	0.919	0.00961	TraesCS1A02G326100, TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G031600, TraesCS2A02G247300, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G286300, TraesCS5B02G516600, TraesCS5B02G531900, TraesCS5D02G452000, TraesCS6A02G009200, TraesCS6B02G342400, TraesCS7A02G108600
GO:0009706	CC	e	chloroplast inner membrane    	2/229	24/269428	0.000196	7	2	1	1	1	0.0122	TraesCS1D02G200000, TraesCS3B02G574300
GO:0009528	CC	e	plastid inner membrane        	2/229	27/269428	0.000249	6	2	1	1	1	0.0151	TraesCS1D02G200000, TraesCS3B02G574300
GO:0009941	CC	e	chloroplast envelope          	4/229	385/269428	0.000356	6	4	1	1	1	0.0192	TraesCS1D02G200000, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS6B02G113200
GO:0009526	CC	e	plastid envelope              	4/229	385/269428	0.000356	5	4	1	1	1	0.0192	TraesCS1D02G200000, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS6B02G113200
GO:0055035	CC	e	plastid thylakoid membrane    	4/229	389/269428	0.00037	6	4	1	1	1	0.0195	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS6B02G113200, TraesCS7A02G108600
GO:0009535	CC	e	chloroplast thylakoid membrane	4/229	389/269428	0.00037	7	4	1	1	1	0.0195	TraesCS1A02G030000, TraesCS1B02G308500, TraesCS6B02G113200, TraesCS7A02G108600
GO:1990204	CC	e	oxidoreductase complex        	3/229	179/269428	0.00051	3	3	1	1	1	0.0254	TraesCS2A02G247300, TraesCS5B02G516600, TraesCS6B02G342400
GO:0031967	CC	e	organelle envelope            	4/229	424/269428	0.00051	4	4	1	1	1	0.0254	TraesCS1D02G200000, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS6B02G113200
GO:0031975	CC	e	envelope                      	4/229	424/269428	0.00051	2	4	1	1	1	0.0254	TraesCS1D02G200000, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS6B02G113200
GO:0005840	CC	e	ribosome                      	6/229	1167/269428	0.000539	5	6	1	1	1	0.0265	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G286300, TraesCS5B02G531900
GO:0005618	CC	e	cell wall                     	4/229	471/269428	0.000755	3	4	1	1	1	0.0351	TraesCS1A02G300200, TraesCS1B02G310300, TraesCS3A02G204000, TraesCS7D02G419300
GO:0030312	CC	e	external encapsulating structure	4/229	471/269428	0.000755	2	4	1	1	1	0.0351	TraesCS1A02G300200, TraesCS1B02G310300, TraesCS3A02G204000, TraesCS7D02G419300
GO:0005739	CC	e	mitochondrion                 	5/229	860/269428	0.000914	5	5	1	1	1	0.0387	TraesCS2A02G467900, TraesCS3A02G204000, TraesCS3D02G022400, TraesCS6B02G342400, TraesCSU02G115400
GO:0031969	CC	e	chloroplast membrane          	2/229	69/269428	0.00163	6	2	1	1	1	0.0633	TraesCS1D02G200000, TraesCS3B02G574300
GO:0042170	CC	e	plastid membrane              	2/229	74/269428	0.00187	5	2	1	1	1	0.0701	TraesCS1D02G200000, TraesCS3B02G574300
GO:0009654	CC	e	photosystem II oxygen evolving complex	2/229	75/269428	0.00192	4	2	1	1	1	0.0716	TraesCS2A02G247300, TraesCS5B02G516600
GO:1990904	CC	e	ribonucleoprotein complex     	6/229	1563/269428	0.00237	2	6	1	1	1	0.0856	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G286300, TraesCS5B02G531900
GO:0043228	CC	e	non-membrane-bounded organelle	7/229	2237/269428	0.00328	2	7	1	1	1	0.104	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G286300, TraesCS5B02G531900, TraesCS5D02G452000
GO:0043232	CC	e	intracellular non-membrane-bounded organelle	7/229	2237/269428	0.00328	4	7	1	1	1	0.104	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G286300, TraesCS5B02G531900, TraesCS5D02G452000
