GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0009723	BP	e	response to ethylene          	1/180	64/269428	0.0419	5	1	1	1	1	0.695	TraesCS5B02G145900
GO:0018130	BP	e	heterocycle biosynthetic process	6/180	3769/269428	0.042	4	6	1	1	1	0.695	TraesCS2A02G101400, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3D02G493700, TraesCS5A02G375000, TraesCS5B02G376900
GO:0104004	BP	e	cellular response to environmental stimulus	1/180	66/269428	0.0432	3	1	1	1	1	0.711	TraesCS2D02G525900
GO:0071214	BP	e	cellular response to abiotic stimulus	1/180	66/269428	0.0432	4	1	1	1	1	0.711	TraesCS2D02G525900
GO:0006873	BP	e	cellular ion homeostasis      	1/180	68/269428	0.0444	6	1	1	1	1	0.723	TraesCS3A02G313200
GO:0009112	BP	e	nucleobase metabolic process  	1/180	68/269428	0.0444	6	1	1	1	1	0.723	TraesCS3D02G493700
GO:0046351	BP	e	disaccharide biosynthetic process	1/180	68/269428	0.0444	6	1	1	1	1	0.723	TraesCS1B02G107600
GO:0006541	BP	e	glutamine metabolic process   	1/180	69/269428	0.0451	9	1	1	1	1	0.728	TraesCS1D02G141800
GO:0009411	BP	e	response to UV                	1/180	72/269428	0.047	5	1	1	1	1	0.749	TraesCS2D02G525900
GO:0006812	BP	e	cation transport              	3/180	1203/269428	0.0475	5	3	1	1	1	0.754	TraesCS5B02G197300, TraesCS6B02G128000, TraesCS7A02G345500
GO:0006694	BP	e	steroid biosynthetic process  	1/180	73/269428	0.0476	5	1	1	1	1	0.754	TraesCS5D02G540800
GO:0015994	BP	e	chlorophyll metabolic process 	1/180	73/269428	0.0476	6	1	1	1	1	0.754	TraesCS4B02G311100
GO:0009690	BP	e	cytokinin metabolic process   	1/180	74/269428	0.0483	6	1	1	1	1	0.762	TraesCS7A02G536900
GO:0048367	BP	e	shoot system development      	1/180	75/269428	0.0489	4	1	1	1	1	0.77	TraesCS4B02G311100
GO:0009259	BP	e	ribonucleotide metabolic process	2/180	530/269428	0.0495	8	2	1	1	1	0.775	TraesCS3D02G192800, TraesCS3D02G493700
GO:0019693	BP	e	ribose phosphate metabolic process	2/180	530/269428	0.0495	5	2	1	1	1	0.775	TraesCS3D02G192800, TraesCS3D02G493700
GO:0016020	CC	e	membrane                      	33/180	15918/269428	6.69e-09	1	33	4.3e-05	4.19e-05	4.28e-05	1.48e-06	TraesCS1A02G230400, TraesCS1A02G390500, TraesCS1A02G433500, TraesCS1D02G083900, TraesCS1D02G296300, TraesCS2B02G586400, TraesCS2D02G525900, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G537600, TraesCS3B02G306400, TraesCS3D02G344500, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4B02G311100, TraesCS4D02G026800, TraesCS5B02G197300, TraesCS5B02G394200, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G058300, TraesCS6B02G128000, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G347800, TraesCS7D02G114200, TraesCS7D02G449400, TraesCS7D02G466700
GO:0016021	CC	e	integral component of membrane	29/180	13991/269428	6.34e-08	3	29	0.000407	0.000397	0.000405	1.2e-05	TraesCS1A02G230400, TraesCS1A02G390500, TraesCS1A02G433500, TraesCS1D02G083900, TraesCS1D02G296300, TraesCS2B02G586400, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G344500, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4B02G311100, TraesCS4D02G026800, TraesCS5B02G197300, TraesCS5B02G394200, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G347800, TraesCS7D02G114200, TraesCS7D02G449400, TraesCS7D02G466700
GO:0031224	CC	e	intrinsic component of membrane	29/180	14037/269428	6.79e-08	2	29	0.000436	0.000425	0.000434	1.25e-05	TraesCS1A02G230400, TraesCS1A02G390500, TraesCS1A02G433500, TraesCS1D02G083900, TraesCS1D02G296300, TraesCS2B02G586400, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G344500, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4B02G311100, TraesCS4D02G026800, TraesCS5B02G197300, TraesCS5B02G394200, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G347800, TraesCS7D02G114200, TraesCS7D02G449400, TraesCS7D02G466700
GO:0005575	CC	e	cellular_component            	47/180	31778/269428	1.55e-07	0	47	0.000997	0.000972	0.000991	2.49e-05	TraesCS1A02G230400, TraesCS1A02G390500, TraesCS1A02G433500, TraesCS1B02G233200, TraesCS1B02G276500, TraesCS1D02G083900, TraesCS1D02G296300, TraesCS2A02G101400, TraesCS2B02G586400, TraesCS2D02G525900, TraesCS2D02G571100, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS3B02G306400, TraesCS3D02G344500, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS4D02G026800, TraesCS4D02G263500, TraesCS5A02G375000, TraesCS5B02G042800, TraesCS5B02G197300, TraesCS5B02G376900, TraesCS5B02G394200, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G058300, TraesCS6B02G128000, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G347800, TraesCS7A02G427100, TraesCS7B02G044200, TraesCS7D02G114200, TraesCS7D02G449400, TraesCS7D02G466700
GO:0044425	CC	e	membrane part                 	29/180	14977/269428	2.62e-07	1	29	0.00169	0.00164	0.00167	4.01e-05	TraesCS1A02G230400, TraesCS1A02G390500, TraesCS1A02G433500, TraesCS1D02G083900, TraesCS1D02G296300, TraesCS2B02G586400, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G344500, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4B02G311100, TraesCS4D02G026800, TraesCS5B02G197300, TraesCS5B02G394200, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G385000, TraesCS6B02G007400, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G347800, TraesCS7D02G114200, TraesCS7D02G449400, TraesCS7D02G466700
GO:0005788	CC	e	endoplasmic reticulum lumen   	2/180	18/269428	6.74e-05	5	2	0.433	0.422	0.428	0.00557	TraesCS3A02G537600, TraesCS6B02G058300
GO:0005783	CC	e	endoplasmic reticulum         	4/180	526/269428	0.000463	5	4	1	1	1	0.0263	TraesCS3A02G537600, TraesCS6A02G101800, TraesCS6B02G129800, TraesCS6D02G090200
GO:0044444	CC	e	cytoplasmic part              	13/180	7098/269428	0.00106	3	13	1	1	1	0.0504	TraesCS2B02G586400, TraesCS2D02G525900, TraesCS2D02G572300, TraesCS3A02G537600, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS6A02G101800, TraesCS6B02G058300, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7B02G044200
GO:0043231	CC	e	intracellular membrane-bounded organelle	15/180	9524/269428	0.00197	4	15	1	1	1	0.0809	TraesCS2A02G101400, TraesCS2B02G586400, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS6A02G101800, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7B02G044200
GO:0070013	CC	e	intracellular organelle lumen 	2/180	131/269428	0.00357	3	2	1	1	1	0.13	TraesCS3A02G537600, TraesCS6B02G058300
GO:0043227	CC	e	membrane-bounded organelle    	15/180	9655/269428	0.00364	2	15	1	1	1	0.131	TraesCS2A02G101400, TraesCS2B02G586400, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS6A02G101800, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7B02G044200
GO:0031974	CC	e	membrane-enclosed lumen       	2/180	133/269428	0.00368	1	2	1	1	1	0.131	TraesCS3A02G537600, TraesCS6B02G058300
GO:0043233	CC	e	organelle lumen               	2/180	133/269428	0.00368	2	2	1	1	1	0.131	TraesCS3A02G537600, TraesCS6B02G058300
GO:0044424	CC	e	intracellular part            	20/180	15245/269428	0.00511	2	20	1	1	1	0.167	TraesCS1B02G233200, TraesCS2A02G101400, TraesCS2B02G586400, TraesCS2D02G525900, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS4D02G263500, TraesCS5A02G375000, TraesCS5B02G042800, TraesCS5B02G376900, TraesCS6A02G101800, TraesCS6B02G058300, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7B02G044200
GO:0044464	CC	e	cell part                     	21/180	16810/269428	0.00517	1	21	1	1	1	0.168	TraesCS1B02G233200, TraesCS2A02G101400, TraesCS2B02G586400, TraesCS2D02G525900, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS4D02G263500, TraesCS5A02G375000, TraesCS5B02G042800, TraesCS5B02G376900, TraesCS6A02G101800, TraesCS6B02G058300, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7A02G427100, TraesCS7B02G044200
GO:0009534	CC	e	chloroplast thylakoid         	2/180	162/269428	0.0054	6	2	1	1	1	0.172	TraesCS2D02G572300, TraesCS4B02G311100
GO:0031976	CC	e	plastid thylakoid             	2/180	162/269428	0.0054	5	2	1	1	1	0.172	TraesCS2D02G572300, TraesCS4B02G311100
GO:0043229	CC	e	intracellular organelle       	15/180	11050/269428	0.0123	3	15	1	1	1	0.294	TraesCS2A02G101400, TraesCS2B02G586400, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS6A02G101800, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7B02G044200
GO:0043226	CC	e	organelle                     	15/180	11056/269428	0.0123	1	15	1	1	1	0.294	TraesCS2A02G101400, TraesCS2B02G586400, TraesCS2D02G572300, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS6A02G101800, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7B02G044200
GO:0031984	CC	e	organelle subcompartment      	2/180	299/269428	0.0174	4	2	1	1	1	0.377	TraesCS2D02G572300, TraesCS4B02G311100
GO:0005739	CC	e	mitochondrion                 	3/180	860/269428	0.0204	5	3	1	1	1	0.421	TraesCS4A02G357200, TraesCS5A02G375000, TraesCS5B02G376900
GO:0009526	CC	e	plastid envelope              	2/180	385/269428	0.0278	5	2	1	1	1	0.514	TraesCS2D02G572300, TraesCS4B02G311100
GO:0009941	CC	e	chloroplast envelope          	2/180	385/269428	0.0278	6	2	1	1	1	0.514	TraesCS2D02G572300, TraesCS4B02G311100
GO:0044432	CC	e	endoplasmic reticulum part    	2/180	411/269428	0.0313	4	2	1	1	1	0.56	TraesCS3A02G537600, TraesCS6B02G058300
GO:0031975	CC	e	envelope                      	2/180	424/269428	0.0331	2	2	1	1	1	0.581	TraesCS2D02G572300, TraesCS4B02G311100
GO:0031967	CC	e	organelle envelope            	2/180	424/269428	0.0331	4	2	1	1	1	0.581	TraesCS2D02G572300, TraesCS4B02G311100
GO:0009705	CC	e	plant-type vacuole membrane   	1/180	56/269428	0.0367	6	1	1	1	1	0.636	TraesCS6B02G058300
GO:0009579	CC	e	thylakoid                     	2/180	460/269428	0.0384	3	2	1	1	1	0.654	TraesCS2D02G572300, TraesCS4B02G311100
GO:0044434	CC	e	chloroplast part              	3/180	1169/269428	0.0443	5	3	1	1	1	0.723	TraesCS2D02G525900, TraesCS2D02G572300, TraesCS4B02G311100
GO:0044435	CC	e	plastid part                  	3/180	1195/269428	0.0467	4	3	1	1	1	0.747	TraesCS2D02G525900, TraesCS2D02G572300, TraesCS4B02G311100
GO:0003674	MF	e	molecular_function            	120/180	62903/269428	7.25e-35	0	120	4.66e-31	4.54e-31	4.66e-31	4.66e-31	TraesCS1A02G186500, TraesCS1A02G433500, TraesCS1B02G107600, TraesCS1B02G233200, TraesCS1B02G276500, TraesCS1B02G290500, TraesCS1D02G141800, TraesCS2A02G026600, TraesCS2A02G101400, TraesCS2A02G112300, TraesCS2D02G177700, TraesCS2D02G185400, TraesCS2D02G493600, TraesCS2D02G568200, TraesCS2D02G571100, TraesCS2D02G571900, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS2D02G572700, TraesCS2D02G573300, TraesCS3A02G035300, TraesCS3A02G040800, TraesCS3A02G056000, TraesCS3A02G124700, TraesCS3A02G283600, TraesCS3A02G305400, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS3B02G015000, TraesCS3B02G039700, TraesCS3B02G152200, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G192800, TraesCS3D02G312000, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS3D02G493700, TraesCS4A02G031600, TraesCS4A02G104300, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4B02G059300, TraesCS4B02G062500, TraesCS4B02G311100, TraesCS4B02G382100, TraesCS4D02G026800, TraesCS4D02G035200, TraesCS4D02G134900, TraesCS4D02G186700, TraesCS4D02G200700, TraesCS4D02G263500, TraesCS4D02G273200, TraesCS5A02G003600, TraesCS5A02G065500, TraesCS5A02G217300, TraesCS5A02G253800, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5A02G533500, TraesCS5B02G042800, TraesCS5B02G142500, TraesCS5B02G145900, TraesCS5B02G197300, TraesCS5B02G224900, TraesCS5B02G252700, TraesCS5B02G376900, TraesCS5B02G394200, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS5D02G233800, TraesCS5D02G540800, TraesCS5D02G546400, TraesCS5D02G565100, TraesCS6A02G018000, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G173700, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G088900, TraesCS6B02G128000, TraesCS6B02G128200, TraesCS6B02G129800, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G164600, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6B02G432600, TraesCS6D02G048300, TraesCS6D02G090200, TraesCS6D02G310500, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G040400, TraesCS7A02G118900, TraesCS7A02G141000, TraesCS7A02G246700, TraesCS7A02G345500, TraesCS7A02G347800, TraesCS7A02G427100, TraesCS7A02G442500, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G013200, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G006100, TraesCS7D02G030800, TraesCS7D02G073400, TraesCS7D02G114200, TraesCS7D02G440000, TraesCS7D02G449400, TraesCSU02G118100
GO:0005488	MF	e	binding                       	88/180	43977/269428	4.19e-24	1	88	2.69e-20	2.62e-20	2.69e-20	1.35e-20	TraesCS1A02G186500, TraesCS1A02G433500, TraesCS1B02G107600, TraesCS1B02G233200, TraesCS1B02G290500, TraesCS2A02G026600, TraesCS2A02G101400, TraesCS2A02G112300, TraesCS2D02G185400, TraesCS2D02G493600, TraesCS2D02G571100, TraesCS2D02G571900, TraesCS2D02G572600, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G305400, TraesCS3A02G339600, TraesCS3A02G537600, TraesCS3B02G015000, TraesCS3B02G039700, TraesCS3B02G152200, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G192800, TraesCS3D02G312000, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS4A02G031600, TraesCS4A02G104300, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4B02G059300, TraesCS4B02G311100, TraesCS4B02G382100, TraesCS4D02G035200, TraesCS4D02G134900, TraesCS4D02G200700, TraesCS4D02G273200, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G253800, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5A02G533500, TraesCS5B02G042800, TraesCS5B02G142500, TraesCS5B02G145900, TraesCS5B02G224900, TraesCS5B02G252700, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS5D02G546400, TraesCS5D02G565100, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G173700, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G088900, TraesCS6B02G129800, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G164600, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G048300, TraesCS6D02G090200, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G141000, TraesCS7A02G345500, TraesCS7A02G442500, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G006100, TraesCS7D02G030800, TraesCS7D02G114200, TraesCS7D02G440000, TraesCSU02G118100
GO:0043167	MF	e	ion binding                   	59/180	20635/269428	1.94e-22	2	59	1.24e-18	1.21e-18	1.24e-18	3.11e-19	TraesCS1A02G433500, TraesCS1B02G107600, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G112300, TraesCS2D02G493600, TraesCS2D02G571100, TraesCS2D02G571900, TraesCS2D02G572600, TraesCS3A02G305400, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G192800, TraesCS3D02G312000, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4D02G035200, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G224900, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS5D02G565100, TraesCS6A02G058500, TraesCS6A02G101800, TraesCS6A02G173700, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G088900, TraesCS6B02G129800, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G048300, TraesCS6D02G090200, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G141000, TraesCS7A02G345500, TraesCS7A02G442500, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200, TraesCSU02G118100
GO:0003824	MF	e	catalytic activity            	70/180	30469/269428	1.27e-21	1	70	8.18e-18	7.98e-18	8.18e-18	1.64e-18	TraesCS1A02G433500, TraesCS1B02G107600, TraesCS1B02G233200, TraesCS1D02G141800, TraesCS2A02G026600, TraesCS2D02G177700, TraesCS2D02G185400, TraesCS2D02G493600, TraesCS2D02G568200, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS2D02G573300, TraesCS3A02G035300, TraesCS3A02G040800, TraesCS3A02G124700, TraesCS3A02G283600, TraesCS3A02G305400, TraesCS3B02G039700, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G192800, TraesCS3D02G312000, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS3D02G493700, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4B02G062500, TraesCS4B02G311100, TraesCS4D02G035200, TraesCS4D02G186700, TraesCS4D02G263500, TraesCS5A02G065500, TraesCS5A02G375000, TraesCS5B02G042800, TraesCS5B02G224900, TraesCS5B02G376900, TraesCS5B02G394200, TraesCS5B02G428400, TraesCS5D02G233800, TraesCS5D02G540800, TraesCS5D02G565100, TraesCS6A02G018000, TraesCS6A02G058500, TraesCS6A02G173700, TraesCS6A02G385000, TraesCS6B02G128200, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6B02G432600, TraesCS6D02G048300, TraesCS6D02G310500, TraesCS6D02G375700, TraesCS7A02G040400, TraesCS7A02G118900, TraesCS7A02G141000, TraesCS7A02G246700, TraesCS7A02G347800, TraesCS7A02G427100, TraesCS7A02G442500, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G013200, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7D02G073400, TraesCS7D02G114200, TraesCS7D02G440000
GO:0043168	MF	e	anion binding                 	41/180	12769/269428	4.25e-17	3	41	2.73e-13	2.66e-13	2.73e-13	3.9e-14	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G112300, TraesCS2D02G493600, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G305400, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0036094	MF	e	small molecule binding        	41/180	12957/269428	7.01e-17	2	41	4.5e-13	4.39e-13	4.5e-13	5.63e-14	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G112300, TraesCS2D02G493600, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G305400, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0008144	MF	e	drug binding                  	33/180	8914/269428	1.51e-15	2	33	9.68e-12	9.44e-12	9.67e-12	1.08e-12	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2D02G493600, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G305400, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0000166	MF	e	nucleotide binding            	37/180	12483/269428	2.2e-14	4	37	1.41e-10	1.38e-10	1.41e-10	1.28e-11	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G112300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:1901265	MF	e	nucleoside phosphate binding  	37/180	12483/269428	2.2e-14	3	37	1.41e-10	1.38e-10	1.41e-10	1.28e-11	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G112300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
