Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os11g0591100	4350816	00520+5.1.3.18
Os11g0591100	4350816	00053+5.1.3.18
Os11g0594000	4350836	
Os11g0599200	9266321	
Os11g0601500	4350862	
Os11g0605500	4350881	00592+1.3.3.6
Os11g0605500	4350881	00071+1.3.3.6
Os11g0607900		
Os11g0608700		
Os11g0621300	4350947	
Os11g0622800		
Os11g0642400	9271182	
Os11g0643100	4351010	
Os11g0644800		
Os11g0649900	9271905	
Os11g0650700	9271905	
Os11g0655800	4351045	
Os11g0673200		
Os11g0678400		
Os11g0684000	4351131	
Os11g0691800	9266918	
Os11g0692500		
Os11g0695000		
Os11g0700500	4351184	
Os11g0705900	4351219	
Os11g0707900		
Os11g0707900		
Os12g0100500	4351238	
Os12g0100500	4349527	
Os12g0105300	9269069	
Os12g0105300	9269069	
Os12g0105300	9269069	
Os12g0108100	4351277	
Os12g0109850		
Os12g0112000	4351300	00940+1.11.1.7
Os12g0112200	9267024	
Os12g0123200		
Os12g0123700	4351369	
Os12g0123800	4351370	
Os12g0125800		
Os12g0126000	4351384	
Os12g0128700	4351401	00520+3.2.1.55
Os12g0130200		05170+2.7.11.1
Os12g0130200		05163+2.7.11.1
Os12g0130200		04150+2.7.11.1
Os12g0130200		04714+2.7.11.1
Os12g0130200		05165+2.7.11.1
Os12g0130200		04926+2.7.11.1
Os12g0130200		04151+2.7.11.1
Os12g0130300	4351410	05170+2.7.11.1
Os12g0130300	4351410	05163+2.7.11.1
Os12g0130300	4351410	04150+2.7.11.1
Os12g0130300	4351410	04714+2.7.11.1
Os12g0130300	4351410	05165+2.7.11.1
Os12g0130300	4351410	04926+2.7.11.1
Os12g0130300	4351410	04151+2.7.11.1
Os12g0131200	4351414	
Os12g0132200		
Os12g0132200		
Os12g0133100	4351427	
Os12g0133100	4351427	
Os12g0133300		
Os12g0141000		
Os12g0143900	4351483	
Os12g0149300		
Os12g0152900	4351527	
Os12g0156866	107275890	
Os12g0168100		
Os12g0169600		00710+4.1.2.13
Os12g0169600		00010+4.1.2.13
Os12g0169600		00680+4.1.2.13
Os12g0169600		00030+4.1.2.13
Os12g0169600		00051+4.1.2.13
Os12g0181500	4351675	
Os12g0181600	4351676	
Os12g0189700	4351696	
Os12g0192500	4351707	
Os12g0192500	4351707	00730+2.5.1.3
Os12g0192500	4351707	00730+2.7.1.49
Os12g0192500	4351707	
Os12g0194900	4351717	
Os12g0242800	4351871	
Os12g0257000	4351908	
Os12g0257000	4351908	
Os12g0257000	4351908	
Os12g0258700	4351915	
Os12g0268000	4351945	
Os12g0278700	4351977	
Os12g0278700	4351977	
Os12g0298950		
Os12g0421000	4352086	
Os12g0431100		00230+3.6.1.3
Os12g0431300	4352117	
Os12g0434400		00480+3.4.11.1
Os12g0438600		
Os12g0446500	4352155	
Os12g0448900	4352160	
Os12g0450300	107275869	
Os12g0468300		
Os12g0476200	4352201	
Os12g0482700	4352223	
Os12g0482700	4352223	
Os12g0502800		
Os12g0502800		
Os12g0502800		
Os12g0515400	4352342	
Os12g0515400	4352342	
Os12g0515500	4352343	
Os12g0521101		
Os12g0543600	4352447	
Os12g0547600		
Os12g0547600		
Os12g0554500	4352485	
Os12g0556300	4352496	
Os12g0557400	4352500	
Os12g0557400	4352500	
Os12g0560400		
Os12g0561900	4352520	
Os12g0566000	4352546	
Os12g0566000	4352546	
Os12g0566000	4352546	
Os12g0566900	4352555	
Os12g0567300		
Os12g0569300	4352571	
Os12g0569500	4352572	
Os12g0574700	107276906	
Os12g0578500	4352627	
Os12g0582700		
Os12g0583700	4352653	
Os12g0597500	4352706	
Os12g0597500	4352706	
Os12g0603700		
Os12g0604200		
Os12g0605800	4352741	
Os12g0605800	4352741	
Os12g0605800	4352741	
Os12g0607000	4352747	
Os12g0607000	4352747	
Os12g0610600	4352763	
Os12g0611100		
Os12g0616500		
Os12g0623500	4352828	
Os12g0623500	4352828	
Os12g0628600	4352852	
Os12g0629300	4352853	
Os12g0629700	4352855	
Os12g0630100	4352856	
Os12g0636200	4352890	
Os12g0636200	4352890	
Os12g0636200	4352890	
Os12g0636400		
Os12g0638700	4352910	
Os12g0638700	4352910	
Os12g0639200		00230+3.6.1.3
Os12g0639400		00230+3.6.1.3
Os12g0639500	4352917	00230+3.6.1.3
Os12g0639600	4352918	
Os12g0639600	4352918	
Os12g0640600	4352923	
Os12g0641100	4352928	
Os12g0641100	4352928	
Os12g0641100	4352928	
Os12g0641100	4352928	
Os12g0641400	9266530	
Os12g0641400	9266530	
